"hour_id","4850303_0_cu_ul_flow_mbyte","4850303_0_ct_ul_flow_mbyte","4850303_0_cu_dl_flow_mbyte","4850303_0_ct_dl_flow_mbyte","4850303_1_cu_ul_flow_mbyte","4850303_1_ct_ul_flow_mbyte","4850303_1_cu_dl_flow_mbyte","4850303_1_ct_dl_flow_mbyte","4850303_2_cu_ul_flow_mbyte","4850303_2_ct_ul_flow_mbyte","4850303_2_cu_dl_flow_mbyte","4850303_2_ct_dl_flow_mbyte","4850319_0_cu_ul_flow_mbyte","4850319_0_ct_ul_flow_mbyte","4850319_0_cu_dl_flow_mbyte","4850319_0_ct_dl_flow_mbyte","4850319_1_cu_ul_flow_mbyte","4850319_1_ct_ul_flow_mbyte","4850319_1_cu_dl_flow_mbyte","4850319_1_ct_dl_flow_mbyte","4850319_2_cu_ul_flow_mbyte","4850319_2_ct_ul_flow_mbyte","4850319_2_cu_dl_flow_mbyte","4850319_2_ct_dl_flow_mbyte","4850319_6_cu_ul_flow_mbyte","4850319_6_ct_ul_flow_mbyte","4850319_6_cu_dl_flow_mbyte","4850319_6_ct_dl_flow_mbyte","4850319_7_cu_ul_flow_mbyte","4850319_7_ct_ul_flow_mbyte","4850319_7_cu_dl_flow_mbyte","4850319_7_ct_dl_flow_mbyte","4850319_8_cu_ul_flow_mbyte","4850319_8_ct_ul_flow_mbyte","4850319_8_cu_dl_flow_mbyte","4850319_8_ct_dl_flow_mbyte","4857676_129_cu_ul_flow_mbyte","4857676_129_ct_ul_flow_mbyte","4857676_129_cu_dl_flow_mbyte","4857676_129_ct_dl_flow_mbyte"
"2023031406","1152.49888","434.99747","7515.26171","3214.66125","190.56524","789.91998","4321.10404","2409.07667","346.34137","274.88479","3522.32379","1947.70042","281.6457","123.80353","1932.03393","417.17082","259.34072","179.39336","2942.95723","1252.81598","523.12581","163.45227","2075.73447","899.36119","171.08477","55.93012","1097.47958","416.6076","422.89536","94.87848","3826.70737","1817.17409","438.43817","256.20752","4971.33923","3465.41867","0","0.00053","0","0.00016"
"2023031407","278.54687","117.74652","4234.15421","3921.39469","188.19264","142.98863","1644.98803","2862.14758","208.79466","53.22526","3751.16869","833.91489","135.79418","54.10731","1362.51384","69.60626","379.3287","145.79903","4568.04298","1361.40461","188.03226","85.81051","749.44812","1974.89752","37.25876","13.18096","756.52942","307.99904","1126.82104","156.0651","4361.19989","620.20602","279.28138","116.5004","3042.05097","2312.83624","0","0","0","0"
"2023031408","154.90253","131.83204","3006.86698","2648.7108","69.06475","24.18288","963.95536","1127.56947","54.60151","43.30796","1515.61618","1404.27439","54.7691","13.60137","299.7063","216.47729","102.98825","40.39178","1734.24738","611.35416","28.68596","18.80152","604.04463","599.46121","81.26522","1.74909","1112.97528","21.50332","176.06115","43.03131","2751.30675","1090.64608","100.87846","88.69305","2247.87852","1738.47831","0","0","0","0"
"2023031409","99.54905","113.03898","2974.29543","693.04985","43.80025","5.09754","958.09881","152.23625","20.79627","35.40459","576.63183","1184.78649","4.98755","6.66046","36.24791","377.30042","11.64015","9.98475","172.1619","503.10889","4.71927","8.13536","127.79193","163.69972","4.74234","3.43957","178.36451","32.76532","97.32783","69.94377","483.70622","995.18976","27.999","15.3777","339.97655","169.49455","0","0","0","0"
"2023031410","45.10601","19.44483","962.37019","698.28067","16.40927","19.09268","114.88447","778.00044","11.1263","39.95279","129.90883","1211.99883","4.95488","4.86945","28.75379","171.95861","20.74967","29.43477","521.61812","452.95726","2.95173","9.83316","280.42944","364.46728","2.95663","4.30339","65.95406","23.84857","81.96465","23.41688","627.6074","809.3727","19.22185","30.4098","200.90391","273.16642","0","0","0","0"
"2023031411","8.23905","4.89193","47.56525","40.25373","10.28904","6.57718","18.21629","36.83015","6.80219","14.66772","77.7198","155.49387","13.30858","0.31085","504.61977","1.17073","19.99211","8.87254","502.76675","148.55553","2.64847","4.53329","6.51217","207.15827","2.80205","9.17855","4.44281","121.50519","12.31076","13.56012","105.63076","244.533","27.88966","33.55348","317.82541","673.01235","0","0","0","0"
"2023031412","40.12682","6.06902","1422.32229","27.59169","12.94657","10.01935","93.35816","74.52872","7.96212","27.16202","236.29613","263.08905","7.51653","0.41926","32.95809","0.41399","7.65467","3.03017","209.85908","7.21024","2.22691","2.26613","32.81224","94.29148","9.63993","0.71037","519.67406","1.82071","11.605","6.02364","347.87485","70.9679","13.90307","39.90439","581.55171","823.51368","0","0","0","0"
"2023031413","9.60242","5.83713","86.57008","36.41354","13.34257","6.20888","88.17073","31.30777","13.10006","19.53292","217.23014","450.793","9.80782","0.45605","128.09494","0.60982","13.72148","4.96561","260.52295","247.44237","10.24633","1.60758","154.67861","26.72286","9.64357","1.65007","332.86393","13.53211","15.29748","23.60261","113.43987","374.63578","18.43818","21.07054","280.50357","421.14499","0","0","0","0"
"2023031414","43.4297","27.33756","1176.71005","482.74027","29.44174","16.39021","567.07326","261.80843","25.25901","24.01336","640.05574","473.8737","30.86688","0.50385","575.97166","1.31492","34.39864","30.20835","444.6394","336.73571","11.9298","16.0147","332.61858","33.38884","26.06087","19.14716","294.47333","55.21166","67.50743","63.03376","713.71068","687.458","71.42958","76.72119","1134.25621","1070.968","0","0.00886","0","0.01692"
"2023031415","225.29744","71.32249","2596.52518","1259.9845","139.15828","29.17487","1735.3742","519.28471","199.54903","133.22788","3267.96121","2163.72957","30.1392","8.69911","439.45138","63.07145","154.38327","148.57984","2361.17785","1611.03963","66.40079","33.47753","763.14058","456.75543","52.77244","23.95985","561.82347","288.33451","117.11662","58.80456","1584.31828","1523.24628","170.88278","131.74646","1787.83755","2132.61587","0.08544","0.00169","0.44454","0.00277"
"2023031416","201.70839","141.43046","1741.31889","2007.08793","1606.23739","167.53478","13032.0862","1877.55054","525.25912","293.9706","4975.37255","3640.95409","218.48878","692.02028","2642.39795","1083.80209","342.77688","150.89651","4704.742","2251.41271","250.2548","98.69909","1760.16007","1147.75233","150.18049","59.56856","2094.8365","599.21729","440.69037","235.29778","3025.40477","2391.88555","525.43556","285.80501","5143.49874","3296.17547","8.88483","2.01585","76.92069","13.44425"
"2023031417","171.49421","136.43751","2484.96941","1325.3245","1639.42306","170.45274","18094.02214","1992.75696","596.36429","657.16505","6977.09568","5300.22623","435.80993","1008.45934","5248.45729","1811.73527","744.79685","412.54722","4673.01173","2268.19195","362.84547","124.22965","3360.56543","1003.59633","205.26594","197.79661","1880.60656","1136.97919","621.461","115.80568","3353.15922","2512.2823","603.05868","286.0975","5818.40662","4898.88555","10.47218","18.92762","58.18512","428.5423"
"2023031418","497.24098","87.61318","2416.38654","1522.09872","1789.04775","582.94445","15436.72464","2000.47683","446.52471","518.97698","6086.72489","4760.16456","218.67838","90.09792","2309.91942","1421.34677","734.10335","161.45069","3341.65727","1574.10819","1337.33735","30.01971","4217.02078","236.87731","149.28864","115.29561","2401.3358","1476.77612","434.12347","67.21991","3913.17309","1223.65142","666.92441","206.35326","5457.71523","2104.36004","35.11719","9.03547","83.36953","377.19752"
"2023031419","166.97856","22.52013","1840.27564","485.03745","1165.23433","34.14201","7997.60849","394.96833","1020.46206","59.48971","2798.14874","666.14451","529.13756","88.82849","3766.94265","1284.32116","492.57067","243.50162","3536.62162","1978.32613","334.24654","69.02663","3894.01591","691.31477","386.4862","60.88048","2212.73944","976.66249","89.38967","101.89948","864.37047","953.33097","188.60885","144.66625","2095.98293","1293.5445","29.07974","12.16966","106.52916","67.7989"
"2023031420","629.94019","302.20527","5455.35914","3879.83358","1310.32162","205.378","17417.66215","2555.4672","3774.10092","321.74402","6603.17492","4506.57627","290.42769","129.80234","3886.59995","2889.63994","666.82064","220.17376","8364.5372","3666.14901","579.4192","249.02823","8653.01022","2430.20177","2.47106","0.49188","46.00065","20.77873","3.3098","0.14564","2.28695","0.56338","25.42403","3.73935","93.67003","91.75253","35.55935","12.22718","396.9059","251.42886"
"2023031421","267.66264","120.74587","4371.5262","1265.69882","781.00724","399.03657","15662.32545","2115.7548","751.2093","457.94058","5609.96081","6153.72978","313.98199","114.12547","4739.04471","2308.10787","551.66315","377.5361","6254.72896","2340.66062","448.53812","186.48646","8388.44165","1953.91707","0.8548","1.81023","15.25964","4.30034","0.50247","0.30165","5.40256","0.62507","18.92926","1.81691","352.25037","8.89875","12.25128","30.37529","198.00866","122.79824"
"2023031422","514.71701","245.59774","2525.51069","1336.06107","2303.39242","104.30661","16738.91866","1993.85903","542.88275","285.04975","4749.5558","2728.50822","344.19115","137.6189","3425.37965","1581.17693","1057.22579","224.9621","6020.4421","2399.91521","618.86751","188.36463","6154.76307","1456.08182","2.71072","0.93993","45.22621","2.67753","0.16141","0.16855","0.13019","0.20441","3.24841","0.87076","37.79757","1.62684","20.73772","22.7865","140.69342","183.13984"
"2023031423","372.28","195.02943","3615.09788","1699.44467","2549.36924","247.94316","13397.26248","1177.35448","874.36296","776.68449","4266.64166","3302.531","723.58111","125.46108","6467.82478","3083.20956","742.06543","245.63757","4893.0386","2126.24826","432.77218","127.9395","5108.97749","995.7415","2.89548","0.43984","42.813","0.87451","7.10316","5.82767","105.03878","5.98174","12.14969","0.43817","104.51567","1.52663","116.12132","25.69603","170.73323","179.46438"
"2023031500","55.55345","49.76238","307.9183","871.72317","37.66891","2.3825","632.83184","98.04052","112.98826","124.70075","626.90741","580.75286","575.46322","192.70981","5473.70116","2486.89141","726.84251","317.26726","9540.10367","3111.74716","1636.5414","179.37657","12543.60108","2853.16396","1.49968","0.64467","7.30965","3.12842","25.5833","34.52682","392.90302","29.04198","8.14038","13.72977","107.19407","32.54791","282.99382","24.06456","431.67915","223.09666"
"2023031501","209.07702","108.49751","1146.70815","687.93387","441.85285","31.52029","2397.56076","693.36839","149.34863","99.94864","1461.31797","1120.10595","513.3672","197.39822","5377.13354","1695.18979","787.05362","335.2654","6920.23258","2781.34092","1540.69973","301.12482","9828.53278","2278.58593","137.74757","21.21363","482.40091","208.21766","148.92799","31.51504","732.78729","375.01207","166.25174","124.45831","1120.87164","610.32724","159.38507","34.22238","115.84778","237.69113"
"2023031502","299.77629","129.40012","2923.76229","2970.29533","733.86452","232.77833","6837.72024","1816.17302","391.68385","332.99419","3213.29488","1286.38883","512.06692","858.64097","3579.3504","2275.89616","1697.7705","681.20762","4137.32827","2899.05702","723.84961","142.14017","3876.89073","962.84944","238.11709","79.48719","1197.14492","660.29772","507.12217","282.60168","4276.66287","2724.29803","1206.94636","475.01304","6391.11058","3738.17056","4.27722","15.11244","15.95005","124.99626"
"2023031503","639.12315","422.13685","4334.13183","2931.28032","579.02699","154.62078","5677.56222","990.20991","467.45008","96.44713","3081.95294","1043.41849","530.5548","609.12356","3951.5672","738.3595","720.04828","209.24116","4955.6076","2163.84648","334.57322","130.89756","2634.08447","1060.57384","202.85846","172.03762","1291.81337","486.70129","609.95483","469.72875","4179.22414","2497.89332","1117.34479","344.52965","6028.62436","5509.53938","6.90266","70.25168","20.69451","351.38004"
"2023031504","772.1217","50.72973","7603.85232","852.36785","966.58096","128.68259","4548.82722","2088.38736","335.57817","155.81911","2064.49566","861.14345","162.39935","155.65759","1660.86119","3124.31829","340.00376","419.19908","1325.18786","1290.17707","532.45638","269.10243","1751.57015","1066.06234","91.74751","32.47512","780.30635","295.61717","454.14213","105.35597","3029.30095","2452.72175","621.53303","461.12706","4582.56302","3480.72762","4.27262","23.29446","147.72084","66.19103"
"2023031505","2611.97125","190.70773","6107.37041","1229.14407","315.11822","88.21873","3787.43898","1458.6496","443.90632","136.75565","4147.14293","1385.52574","209.58134","271.12715","2076.86272","354.39499","280.86513","158.67217","2775.11871","1768.4043","245.12639","478.90194","2184.72598","1285.39957","101.52758","23.56031","683.78426","198.66029","386.64765","332.09197","3049.85077","2833.02132","1000.7514","292.03674","6294.36513","2637.54086","0.00493","1.27336","0.00922","27.99433"
"2023031506","647.76254","168.51258","6351.30014","2760.32581","390.11775","75.04798","3386.85457","1996.74506","213.88467","231.14405","2675.25909","1777.82837","157.30259","43.66511","1695.37102","425.53933","381.00694","474.32708","2182.22667","1872.6312","168.51494","184.11391","1712.42507","1416.80393","110.42645","42.90478","842.20994","407.95883","189.56738","207.85448","2006.1111","4060.94451","921.49084","175.52147","4578.66532","6480.74287","0","0","0","0"
"2023031507","449.47981","124.44635","3836.91801","2088.1919","179.54101","57.3497","1967.80253","994.73562","644.82574","79.0175","3726.1668","950.37758","87.75933","25.68521","1103.59451","789.4158","381.60775","546.08095","2656.63805","2402.77058","399.31595","80.25647","1243.19448","2904.77548","52.38901","40.30849","1884.05608","741.36016","307.11122","259.32123","2573.71937","8552.37025","547.44713","218.32577","4762.0316","4579.13121","0","0","0","0"
"2023031508","142.38798","19.3358","1093.03958","700.54041","48.52813","30.72884","666.39114","665.83876","96.99132","23.88961","2315.67104","675.84843","84.62123","38.61554","942.2607","304.52208","743.34596","61.73919","2494.45097","896.69476","126.54754","19.46778","834.68915","516.3777","49.86886","11.39842","974.49994","368.82116","249.35295","73.36026","3780.39493","1095.12857","287.5843","84.03304","2444.1963","1499.61394","0","0","0","0"
"2023031509","96.72796","12.03837","2565.0237","705.81852","42.81744","15.61546","970.80452","173.89049","62.11961","10.5336","944.97067","289.60463","28.08052","48.91531","514.09862","73.51189","53.44449","12.07361","364.9404","333.23476","55.18743","3.86811","392.98707","99.94614","106.62897","4.3216","838.68268","56.54536","92.46576","266.75763","2368.2081","937.38993","168.71255","38.69394","2435.09666","936.90881","0","0","0","0"
"2023031510","57.008","22.32245","652.8996","448.33781","33.03573","9.08486","717.63027","125.30027","27.65477","4.00457","781.24764","15.41733","12.86675","64.34199","446.09195","37.15797","25.82369","17.10506","323.29929","987.64287","75.91905","9.98181","1305.0851","280.59452","24.7879","19.0405","54.38769","70.34248","56.95834","645.74568","1693.73032","1503.84813","59.59072","42.89524","789.40366","1028.89635","0","0","0","0"
"2023031511","21.88537","7.04679","590.24667","113.08826","38.03455","13.68633","364.42032","136.68757","22.96423","5.91969","983.71567","34.53783","13.48298","63.63696","673.78372","33.6029","16.24456","54.7874","271.17213","291.97596","42.01037","15.11614","118.42149","196.36117","20.80989","1.17846","158.28419","24.73837","20.61366","533.58231","499.47422","892.0758","47.33302","31.6084","1548.91504","678.40545","0","0","0","0"
"2023031512","13.68782","8.79445","122.68229","176.62994","25.91751","20.50192","86.12567","194.12598","21.57439","6.09888","714.35465","65.89238","10.4606","63.03286","325.29174","33.93739","29.73877","5.76004","736.12754","163.92585","52.89022","4.75596","536.19768","22.48078","9.05547","1.14765","62.50581","8.53701","20.56203","592.75758","279.61986","1041.03275","16.21488","90.42483","269.27348","645.9064","0","0","0","0"
"2023031513","36.30722","3.64654","627.44105","64.55125","49.46464","23.55477","590.86851","630.76729","5.82614","11.44933","49.39014","447.25875","3.35796","63.99759","10.46865","527.31157","43.59057","17.90809","1297.95314","580.85504","43.80048","4.04655","158.89184","11.57837","4.09626","4.96957","38.90388","218.81829","991.00367","194.22859","134.21152","371.26645","31.19798","47.41118","254.22481","1116.96435","0","0","0","0"
"2023031514","43.37435","38.67237","628.54504","596.93116","125.86221","18.83483","1277.54255","584.65952","15.02574","20.51632","66.52574","424.74057","24.5419","65.13351","529.79726","51.83262","50.18725","21.24105","455.07311","371.79588","68.77397","22.28388","197.26715","710.49703","25.50764","3.37339","672.41743","26.66653","44.07462","30.34465","446.18849","644.61247","69.06049","47.91773","681.43534","740.21913","0","0","0","0"
"2023031515","99.43318","36.44436","2550.68974","768.81893","267.96976","88.32729","1276.71946","1115.63446","130.62215","140.84673","2248.07995","1859.93773","38.88003","124.26806","328.43836","285.67878","835.07252","80.97296","1532.23225","1019.55276","173.57641","58.13592","6172.23852","1343.78589","106.41668","32.1224","852.83493","487.55839","108.16889","75.12421","1491.5226","2034.87098","178.85127","137.57165","1524.12528","1645.80685","0","0.20645","0","1.48058"
"2023031516","176.26026","291.65175","1791.7724","2190.53074","1154.66413","310.06096","18168.37457","1676.06425","338.80762","260.22087","7723.19919","2822.95333","301.42481","112.85186","2307.48095","980.27428","676.00177","132.64039","6576.56892","1608.32222","486.07115","84.08291","18678.7997","1688.28341","262.54368","91.81179","2440.50292","655.33393","315.21183","94.8205","2896.05478","1372.66572","436.83556","257.89898","4217.8475","2329.08591","3.90194","6.99453","33.23409","208.08554"
"2023031517","219.24265","157.99005","2830.60558","1543.0137","1768.90315","354.08095","18029.63351","2263.79489","473.78739","834.15508","5029.66494","5496.69275","283.98499","72.49268","2515.9226","1415.04819","941.19224","206.42881","4701.62634","2584.99779","584.53929","70.92199","3831.27019","1660.78805","270.60821","73.36108","1559.77139","504.9086","218.13035","88.53348","2631.87927","959.50216","1006.01256","426.51046","5454.15633","4456.74754","5.04824","33.77316","32.16635","222.3261"
"2023031518","394.6797","176.91655","3096.59824","1576.96822","3026.94957","578.87216","16652.37639","4574.71059","569.55163","1119.55408","8509.99361","4840.26678","489.49498","603.71073","2804.80761","1839.27861","768.21545","162.95801","4705.38178","1578.22194","764.79329","153.7127","4779.91433","1336.09512","940.05572","64.32223","2001.56224","519.15116","355.69447","129.04313","4098.79204","2836.90187","1193.69115","203.86107","9664.60747","2360.05989","74.9807","96.97432","384.82974","334.06195"
"2023031519","350.43631","310.03926","3949.06524","2246.85701","1482.56807","250.71085","9852.59161","4186.88622","581.4577","797.00045","7516.79279","5284.98375","445.10408","132.62508","4281.46728","1855.47903","367.64205","163.47311","4445.23795","2367.57649","567.62281","159.11791","5632.82003","2514.66283","174.54323","86.78737","1679.06126","929.14737","341.72326","695.32159","5547.27773","3123.64033","1172.62309","286.30838","7753.86589","2774.2605","11.59477","258.75698","59.45617","682.84175"
"2023031520","596.29322","337.87628","4555.99377","3347.35606","2213.38527","469.01803","15597.65744","2075.39504","1227.34375","392.55149","6643.95696","3030.33313","438.39507","110.32672","5168.9315","2080.28217","573.29305","288.25241","6260.0422","3836.41558","733.73766","220.93176","10461.79998","1937.49156","192.77536","228.66527","1724.19157","1092.68421","658.45923","411.66145","6701.97617","5013.4117","2080.51811","397.91018","11026.50023","5544.91683","11.04066","103.91925","221.75573","377.39663"
"2023031521","722.88831","287.89969","2409.44536","2931.1944","1191.94387","82.01368","10011.53014","2272.6204","887.33964","118.84487","3313.21353","2020.15879","430.71847","93.98054","4564.52498","1937.45601","304.29919","146.32543","4928.07025","3095.4919","781.55968","127.0121","9479.86471","2702.70614","206.41772","64.90509","1439.47122","434.7633","369.3274","283.47299","8140.92181","2954.00345","873.47426","334.63484","7838.98084","4496.92835","9.69717","8.46631","161.39659","38.97275"
"2023031522","222.32728","588.96208","2280.66528","3487.5571","3092.57083","235.9945","16110.02213","2116.9397","700.00748","203.87025","5687.35874","3568.78227","328.11776","184.34421","4045.26722","1317.70219","356.17296","195.31829","6277.45632","2325.54338","672.18559","73.71198","7887.50694","655.63314","87.97981","79.34754","1071.54866","653.28266","366.06942","287.35376","4981.54688","1873.52099","551.85348","349.90401","4663.83977","3325.52839","3.45495","96.85445","12.03294","174.9478"
"2023031523","311.24221","363.15934","3505.39474","2288.35916","2435.76722","184.78593","16160.25434","2170.03197","474.66926","226.53145","7211.08598","6706.98889","541.91739","110.7912","5408.14513","1465.08892","475.00411","187.71102","3540.9949","2464.89152","590.71902","213.12891","5184.21282","1453.1555","216.84606","182.48598","2308.37617","914.45231","519.19288","307.28777","5809.36159","3171.13169","593.86019","268.73606","6272.17371","2835.5969","8.07101","22.9246","25.08548","281.05444"
"2023031600","339.96214","222.48891","5893.78006","3444.59743","2004.25123","164.53415","15276.77659","2430.36963","471.08006","477.03228","9691.57822","4074.33919","1320.76686","156.71863","4853.58055","2443.39449","640.02706","188.31553","4756.25013","1662.51099","727.35341","88.9842","4694.23199","1173.97946","194.44675","67.9185","2418.86152","310.93194","262.63465","178.78131","3686.92814","3167.59281","1129.19336","242.97653","6605.36344","1993.44209","33.97229","11.15017","82.32769","76.89107"
"2023031601","242.23406","262.87418","1927.56548","3130.38428","1423.2461","108.70087","10897.35306","1344.22746","391.69706","441.96152","5525.68426","2941.75412","695.05531","292.64366","5781.31282","1848.2112","468.0503","255.48235","4800.44904","2489.46096","428.03952","168.00799","4397.43358","1201.20862","339.72667","62.06729","1879.82968","573.19119","381.38887","262.14108","3365.3339","1940.7065","787.11661","248.4636","5497.80533","2191.92713","21.9317","27.35067","241.94023","50.92364"
"2023031602","826.92394","498.11207","5765.66494","3011.90126","1060.82023","191.91472","7558.95376","1374.29291","361.37917","326.79513","4505.66894","1842.36023","569.95356","647.63758","4693.08411","2621.74324","779.54901","351.57855","7582.15555","3022.57747","529.74773","343.36093","4331.42529","1963.10156","164.97701","72.55148","1660.19879","458.81084","688.72451","463.76801","5066.08362","2511.86227","600.21892","347.2331","3998.31875","3265.1848","24.6597","11.97038","205.94608","263.17698"
"2023031603","850.22174","143.4587","6506.21088","2732.46248","930.08896","85.1955","4124.22796","1740.18365","949.96575","177.41956","5808.43755","1570.64137","224.69554","167.55802","2948.78588","1080.68749","330.43274","188.0007","3566.5493","2080.28135","211.37953","175.74418","1653.9999","637.41972","147.69272","26.93161","1165.78678","229.63815","336.9724","285.32056","3423.22499","4058.09037","515.03565","257.74787","3259.28798","2185.47377","3.27219","6.95194","16.34779","153.77877"
"2023031604","572.18612","335.49368","6576.82391","3081.76713","654.22421","192.40715","3386.58265","1532.16294","378.35108","499.91565","3761.42543","2204.07346","610.35965","106.06747","4929.36457","1371.70041","645.52447","474.06887","3928.0234","2284.14205","411.37225","99.01963","3814.66244","870.02709","193.33807","49.78928","4241.11716","652.0008","612.53661","308.77551","4285.64285","5999.18311","697.70994","262.48646","5616.03501","4440.59347","15.14399","13.12673","163.67435","211.41937"
"2023031605","1106.7761","189.95721","7820.62097","3768.55809","699.73431","209.34089","2835.82052","1773.37774","1304.81601","136.13529","6003.55927","2107.79017","429.10711","76.51198","3752.45307","1401.21521","257.59564","79.124","3069.6925","1384.48673","249.90835","118.64012","2674.93608","716.36276","151.18861","75.38123","1434.04032","759.20115","553.27625","420.05616","4208.32767","4491.9093","1283.3368","702.88422","5968.44513","5034.32168","1.93982","10.1848","4.32897","88.11453"
"2023031606","1352.63363","277.64892","4408.7231","2103.13486","170.26758","621.33685","2293.74195","2269.78618","401.59734","145.6485","4236.08735","836.2457","455.10048","70.25835","1983.8237","467.71214","466.45924","59.41798","1916.45798","1304.60099","846.61774","96.10724","3470.14262","571.40413","474.68489","66.61677","1543.20369","573.12323","360.68627","342.43271","4792.28578","4506.94646","556.67316","1193.08324","5960.85281","6969.45127","0.67079","0.12206","3.90514","0.20513"
"2023031607","254.94884","115.41981","4594.91841","1791.57162","169.42626","217.98938","1692.21154","1957.38564","290.00981","139.25185","3387.59539","1670.60703","104.33217","10.45824","1224.41402","78.44078","124.60981","112.68025","1552.20834","942.44016","136.45001","28.4915","932.03021","654.73571","12.61323","23.6605","301.96126","427.36766","349.8045","153.05439","2565.55512","1959.29606","238.02651","217.11962","2145.461","4196.34125","0","0.03582","0","0.0227"
"2023031608","103.72584","56.16301","1871.76103","1889.08239","118.81098","6.98072","1484.45468","236.45423","356.64643","50.1517","1957.52588","617.3411","19.74399","3.79339","423.269","42.34075","73.62861","16.55396","756.81928","405.27459","17.97794","13.53379","516.02009","320.09007","19.39096","3.47906","283.14554","49.48037","168.93463","98.60474","1419.25321","746.95115","52.57809","233.68167","773.44543","3160.82299","0","0","0","0"
"2023031609","61.70271","42.96605","935.48753","1283.65176","56.30019","3.28696","578.13213","75.21242","23.85389","17.12499","576.13916","277.71741","33.06135","8.60567","693.65772","358.84721","30.88203","6.35168","325.21334","286.08107","22.15251","1.87361","425.39445","25.45432","1.28493","0.96128","1.79408","20.84356","86.95929","18.32538","1314.50982","385.69292","39.4477","34.26905","771.77793","885.645","0","0","0","0"
"2023031610","36.61673","19.17162","286.00378","640.93411","41.47778","2.1472","386.79268","37.40576","8.27569","16.28913","192.53368","60.82072","21.75159","5.24094","295.97318","164.20361","38.93948","2.07682","238.89764","31.7264","3.47541","0.63945","16.27613","1.07872","11.40786","0.84035","35.0266","36.76874","129.09065","8.35268","2112.92764","267.33214","62.61342","18.22164","1351.56999","348.08803","0","0","0","0"
"2023031611","34.91083","31.60132","327.95826","964.47837","52.92818","11.19737","73.87819","360.99543","10.33608","11.92706","82.65065","267.23198","6.36485","3.01896","16.41365","86.93329","63.28106","6.04048","180.59013","114.0178","4.7549","0.64937","15.30394","2.10777","2.21343","2.09746","3.71514","1.48959","87.82199","6.33297","1911.66057","86.94996","18.26058","21.22954","160.89676","234.04645","0","0","0","0"
"2023031612","16.32235","26.20786","209.83366","818.51523","32.86184","2.48679","17.55621","10.72691","29.30614","9.96677","232.66635","279.86171","5.51406","0.12449","41.54814","0.95075","30.0271","4.57144","47.28133","91.34984","2.21367","0.49092","1.17394","1.55968","6.34376","0.73479","33.18022","6.43653","25.7447","13.07552","1085.21289","343.17851","11.67028","27.43408","56.62506","688.11536","0","0","0","0"
"2023031613","8.97684","34.54259","122.813","930.91647","45.10683","5.79109","72.35668","120.83296","16.53398","4.44949","178.03515","180.43128","9.02122","0.15805","587.40506","0.22581","18.8956","2.76774","510.03352","9.68382","2.31717","0.17117","5.49446","0.26716","4.70783","0.67159","64.62129","3.38021","15.86859","2.96745","754.16507","42.26412","17.88542","19.47429","332.24706","499.80115","0","0","0","0"
"2023031614","39.68052","90.78647","1123.55836","1483.67851","66.32253","41.06996","376.11619","748.17493","44.60156","103.14822","835.62649","936.03129","29.54401","2.60812","271.66397","8.75191","50.03206","6.34441","352.38282","176.67903","14.4073","6.12803","365.10652","174.31589","24.50138","1.43629","306.4163","21.58967","91.86427","126.50406","1227.49595","1246.82426","170.54149","397.6081","2521.14739","2548.62773","0","0.00021","0","0.00024"
"2023031615","107.55922","47.71128","2062.41585","1411.5696","170.33368","21.07241","2522.13228","138.64685","134.73871","47.89771","2288.79093","799.07281","71.37416","14.71204","743.52812","226.32273","153.73831","119.10695","1532.60137","570.23064","89.56231","23.44648","1607.84477","685.16472","63.49638","14.80895","813.51306","134.842","68.97597","87.63474","766.08543","1045.71535","225.73925","132.58483","2530.41296","2571.79238","1e-05","0.07399","1e-05","0.07444"
"2023031616","183.78047","104.67708","2011.02877","1979.06082","606.10434","194.42495","7026.45948","1590.35671","406.36411","253.08458","5093.66365","2828.17781","338.17468","49.38826","4152.88698","388.03786","448.01209","103.01897","4624.30991","1300.00341","246.36611","55.59199","5095.2192","767.96863","276.63521","73.7469","1716.54394","2404.77219","334.76376","93.58109","2918.20594","1554.57033","448.05537","219.46142","9104.49441","3848.29091","1.67098","5.7934","57.75718","64.9774"
"2023031617","472.07268","142.04404","4858.1671","1890.83877","1914.98279","420.31324","12778.1636","2512.52832","684.10047","281.02876","7973.47581","3904.73662","299.84961","47.90695","1880.76181","387.00316","400.58516","137.59504","3530.79427","1652.62006","732.65833","77.41696","7969.71137","553.15238","285.99054","74.15222","1312.56568","402.81624","184.05283","104.59354","2887.72715","1232.16262","405.32866","196.04028","4543.45739","1917.42241","9.22547","12.6425","170.83123","120.29455"
"2023031618","535.5821","201.12832","2899.14061","2523.91686","2217.69205","281.51267","22039.77358","1703.19194","433.49426","1831.71682","5419.35501","7487.31378","275.75223","87.02932","3158.98457","1258.15906","547.22103","116.0773","4701.18402","742.03066","582.6032","83.62808","5842.09773","1742.4021","167.72651","81.10835","1583.89945","704.40957","302.04315","305.09834","3494.58003","2720.40041","589.89513","361.43626","6112.3103","3636.59106","30.06925","29.59226","119.31761","309.1804"
